class	dist_HA
Glycerophopspholipid	2.47
Glycerophopspholipid	3.22
Glycerophopspholipid	1.68
Glycerophopspholipid	3.35
Glycerophopspholipid	2.46
Glycerophopspholipid	2.52
Glycerophopspholipid	2.48
Glycerophopspholipid	3.33
Glycerophopspholipid	2.51
Glycerophopspholipid	2.05
Glycerophopspholipid	2.43
Glycerophopspholipid	2.73
Glycerophopspholipid	2.75
Glycerophopspholipid	2.96
Glycerophopspholipid	2.43
Glycerophopspholipid	2.05
Glycerophopspholipid	2.73
Glycerophopspholipid	2.75
Glycerophopspholipid	2.96
Glycerophopspholipid	3.02
Glycerophopspholipid	2.03
Glycerophopspholipid	3.12
Glycerophopspholipid	2.93
Glycerophopspholipid	2.86
Glycerophopspholipid	2.18
Glycerophopspholipid	2.76
Glycerophopspholipid	3.4
Glycerophopspholipid	2.98
Glycerophopspholipid	2.11
Glycerophopspholipid	2.05
Glycerophopspholipid	2.68
Glycerophopspholipid	2.71
Glycerophopspholipid	3.15
Glycerophopspholipid	2.05
Glycerophopspholipid	2.05
Glycerophopspholipid	2.89
Glycerophopspholipid	2.98
Glycerophopspholipid	2.24
Glycerophopspholipid	2.27
Glycerophopspholipid	2.58
Glycerophopspholipid	2.87
Glycerophopspholipid	3.22
Glycerophopspholipid	1.6
Glycerophopspholipid	2.9
Glycerophopspholipid	2.16
Glycerophopspholipid	3.58
Glycerophopspholipid	2.84
Glycerophopspholipid	3.17
Glycerophopspholipid	1.82
Glycerophopspholipid	2.8
Glycerophopspholipid	3.39
Glycerophopspholipid	2.46
Glycerophopspholipid	2.86
Glycerophopspholipid	3.31
Glycerophopspholipid	2.49
Glycerophopspholipid	2.85
Glycerophopspholipid	2.32
Glycerophopspholipid	2.33
Glycerophopspholipid	3.5
Glycerophopspholipid	2.69
Glycerophopspholipid	2.86
Glycerophopspholipid	2.51
Glycerophopspholipid	3.22
Glycerophopspholipid	3.09
Glycerophopspholipid	2.04
Glycerophopspholipid	2.54
Glycerophopspholipid	2.74
Glycerophopspholipid	2.88
Glycerophopspholipid	2.78
Glycerophopspholipid	2.6
Glycerophopspholipid	3.24
Glycerophopspholipid	2.85
Glycerophopspholipid	2.03
Glycerophopspholipid	3.27
Glycerophopspholipid	2.86
Glycerophopspholipid	2.52
Glycerophopspholipid	2.43
Glycerophopspholipid	2.96
Glycerophopspholipid	3.67
Glycerophopspholipid	2.87
Glycerophopspholipid	2.32
Glycerophopspholipid	3.11
Glycerophopspholipid	1.98
Glycerophopspholipid	3.15
Glycerophopspholipid	3.29
Glycerophopspholipid	2.92
Glycerophopspholipid	2.25
Glycerophopspholipid	2.6
Glycerophopspholipid	2.45
Glycerophopspholipid	2.79
Glycerophopspholipid	1.71
Glycerophopspholipid	1.35
Glycerophopspholipid	2.58
Glycerophopspholipid	3.18
Glycerophopspholipid	2.39
Glycerophopspholipid	2.55
Glycerophopspholipid	3.07
Glycerophopspholipid	2.23
Glycerophopspholipid	2.52
Glycerophopspholipid	3.3
Glycerophopspholipid	2.99
Glycerophopspholipid	2.44
Glycerophopspholipid	2.75
Glycerophopspholipid	2.36
Glycerophopspholipid	3.14
Glycerophopspholipid	3.11
Glycerophopspholipid	2.58
Glycerophopspholipid	2.58
Glycerophopspholipid	3.14
Glycerophopspholipid	3.11
Glycerophopspholipid	2.35
Glycerophopspholipid	2.97
Glycerophopspholipid	3.13
Glycerophopspholipid	3.17
Glycerophopspholipid	2.87
Glycerophopspholipid	3.12
Glycerophopspholipid	2.67
Glycerophopspholipid	2.54
Glycerophopspholipid	2.14
Glycerophopspholipid	2.22
Glycerophopspholipid	2.99
Glycerophopspholipid	2.72
Glycerophopspholipid	3.08
Glycerophopspholipid	2.96
Glycerophopspholipid	1.92
Glycerophopspholipid	2.22
Glycerophopspholipid	2.96
Glycerophopspholipid	1.83
Glycerophopspholipid	2.06
Glycerophopspholipid	3.09
Glycerophopspholipid	3.02
Glycerophopspholipid	3.4
Glycerophopspholipid	2.14
Glycerophopspholipid	3.15
Glycerophopspholipid	3.55
Glycerophopspholipid	3.27
Glycerophopspholipid	2.59
Glycerophopspholipid	2.0
Glycerophopspholipid	3.51
Glycerophopspholipid	2.53
Glycerophopspholipid	2.66
Glycerophopspholipid	2.66
Glycerophopspholipid	1.92
Glycerophopspholipid	2.65
Glycerophopspholipid	2.65
Glycerophopspholipid	2.65
Glycerophopspholipid	2.95
Glycerophopspholipid	2.95
Glycerophopspholipid	2.95
Glycerophopspholipid	2.95
Glycerophopspholipid	2.95
Glycerophopspholipid	2.95
Glycerophopspholipid	2.99
Glycerophopspholipid	2.31
Glycerophopspholipid	2.66
Glycerophopspholipid	2.51
Glycerophopspholipid	2.89
Glycerophopspholipid	2.38
Glycerophopspholipid	2.95
Glycerophopspholipid	2.95
Glycerophopspholipid	2.95
Glycerophopspholipid	3.03
Glycerophopspholipid	2.6
Glycerophopspholipid	2.91
Glycerophopspholipid	2.84
Glycerophopspholipid	3.01
Glycerophopspholipid	3.01
Glycerophopspholipid	2.63
Glycerophopspholipid	2.84
Glycerophopspholipid	2.2
Glycerophopspholipid	3.12
Glycerophopspholipid	2.67
Glycerophopspholipid	2.11
Glycerophopspholipid	3.24
Glycerophopspholipid	3.0
Glycerophopspholipid	3.3
Glycerophopspholipid	2.65
Glycerophopspholipid	2.16
Glycerophopspholipid	2.2
Glycerophopspholipid	3.27
Glycerophopspholipid	2.91
Glycerophopspholipid	3.0
Glycerophopspholipid	2.74
Glycerophopspholipid	2.26
Glycerophopspholipid	2.6
Glycerophopspholipid	3.15
Glycerophopspholipid	2.32
Glycerophopspholipid	2.98
Glycerophopspholipid	2.78
Glycerophopspholipid	3.52
Glycerophopspholipid	3.06
Glycerophopspholipid	3.06
Glycerophopspholipid	2.08
Glycerophopspholipid	3.05
Glycerophopspholipid	3.32
Glycerophopspholipid	3.59
Glycerophopspholipid	2.27
Glycerophopspholipid	2.66
Glycerophopspholipid	3.35
Glycerophopspholipid	3.16
Glycerophopspholipid	2.36
Glycerophopspholipid	3.14
Glycerophopspholipid	3.38
Glycerophopspholipid	3.2
Glycerophopspholipid	3.03
Glycerophopspholipid	3.3
Glycerophopspholipid	2.61
Glycerophopspholipid	1.48
Glycerophopspholipid	2.58
Glycerophopspholipid	2.19
Glycerophopspholipid	2.4
Glycerophopspholipid	2.83
Glycerophopspholipid	2.96
Glycerophopspholipid	3.6
Glycerophopspholipid	2.63
Glycerophopspholipid	2.73
Glycerophopspholipid	3.43
Glycerophopspholipid	3.13
Glycerophopspholipid	2.63
Glycerophopspholipid	2.35
Glycerophopspholipid	3.01
Glycerophopspholipid	2.14
Glycerophopspholipid	2.31
Glycerophopspholipid	3.57
Glycerophopspholipid	2.22
Glycerophopspholipid	2.35
Glycerophopspholipid	2.9
Glycerophopspholipid	1.37
Glycerophopspholipid	2.74
Glycerophopspholipid	3.34
Glycerophopspholipid	1.51
Glycerophopspholipid	2.91
Glycerophopspholipid	3.38
Glycerophopspholipid	1.54
Glycerophopspholipid	2.43
Glycerophopspholipid	1.97
Glycerophopspholipid	2.64
Glycerophopspholipid	2.65
Glycerophopspholipid	3.49
Glycerophopspholipid	1.78
Glycerophopspholipid	1.78
Glycerophopspholipid	3.23
Glycerophopspholipid	3.04
Glycerophopspholipid	2.8
Glycerophopspholipid	3.47
Glycerophopspholipid	2.96
Glycerophopspholipid	3.26
Glycerophopspholipid	2.45
Glycerophopspholipid	1.59
Glycerophopspholipid	2.77
Glycerophopspholipid	3.1
Glycerophopspholipid	2.93
Glycerophopspholipid	2.92
Glycerophopspholipid	2.27
Glycerophopspholipid	2.86
Glycerophopspholipid	2.54
Glycerophopspholipid	2.8
Glycerophopspholipid	1.36
Glycerophopspholipid	2.73
Glycerophopspholipid	2.35
Glycerophopspholipid	3.7
Glycerophopspholipid	2.96
Glycerophopspholipid	3.03
Glycerophopspholipid	1.68
Glycerophopspholipid	2.89
Glycerophopspholipid	1.67
Glycerophopspholipid	3.47
Glycerophopspholipid	3.21
Glycerophopspholipid	3.16
Glycerophopspholipid	3.43
Glycerophopspholipid	1.78
Glycerophopspholipid	1.66
Glycerophopspholipid	2.85
Glycerophopspholipid	3.54
Glycerophopspholipid	2.62
Glycerophopspholipid	2.76
Glycerophopspholipid	2.91
Glycerophopspholipid	2.44
Glycerophopspholipid	2.18
Glycerophopspholipid	1.54
Glycerophopspholipid	2.78
Glycerophopspholipid	1.46
Glycerophopspholipid	2.66
Glycerophopspholipid	2.79
Glycerophopspholipid	3.36
Glycerophopspholipid	2.7
Glycerophopspholipid	2.88
Glycerophopspholipid	3.55
Glycerophopspholipid	2.53
Glycerophopspholipid	2.15
Glycerophopspholipid	2.13
Glycerophopspholipid	3.23
Glycerophopspholipid	2.51
Glycerophopspholipid	3.12
Glycerophopspholipid	3.0
Glycerophopspholipid	1.44
Glycerophopspholipid	2.99
Glycerophopspholipid	3.2
Glycerophopspholipid	1.72
Glycerophopspholipid	3.15
Glycerophopspholipid	2.04
Glycerophopspholipid	3.27
Glycerophopspholipid	3.04
Glycerophopspholipid	2.16
Glycerophopspholipid	2.88
Glycerophopspholipid	2.05
Glycerophopspholipid	3.04
Glycerophopspholipid	3.56
Glycerophopspholipid	3.25
Glycerophopspholipid	2.02
Glycerophopspholipid	2.52
Glycerophopspholipid	2.82
Glycerophopspholipid	2.73
Glycerophopspholipid	2.97
Glycerophopspholipid	3.33
Glycerophopspholipid	2.77
Glycerophopspholipid	3.08
Glycerophopspholipid	3.59
Glycerophopspholipid	2.46
Glycerophopspholipid	3.33
Glycerophopspholipid	2.15
Glycerophopspholipid	3.39
Glycerophopspholipid	3.01
Glycerophopspholipid	1.61
Glycerophopspholipid	2.37
Glycerophopspholipid	2.28
Glycerophopspholipid	2.97
Glycerophopspholipid	2.56
Glycerophopspholipid	3.19
Glycerophopspholipid	2.45
Glycerophopspholipid	2.94
Glycerophopspholipid	2.2
Glycerophopspholipid	3.53
Glycerophopspholipid	3.58
Glycerophopspholipid	2.27
Glycerophopspholipid	2.98
Glycerophopspholipid	3.01
Glycerophopspholipid	2.44
Glycerophopspholipid	2.43
Glycerophopspholipid	3.66
Glycerophopspholipid	1.7
Glycerophopspholipid	2.01
Glycerophopspholipid	2.65
Glycerophopspholipid	2.12
Glycerophopspholipid	3.12
Glycerophopspholipid	3.08
Glycerophopspholipid	2.96
Glycerophopspholipid	2.64
Glycerophopspholipid	1.89
Glycerophopspholipid	3.02
Glycerophopspholipid	2.74
Glycerophopspholipid	2.5
Glycerophopspholipid	2.53
Glycerophopspholipid	3.13
Glycerophopspholipid	3.22
Glycerophopspholipid	3.44
Glycerophopspholipid	1.74
Glycerophopspholipid	2.25
Glycerophopspholipid	2.06
Glycerophopspholipid	3.09
Glycerophopspholipid	2.26
Glycerophopspholipid	3.3
Glycerophopspholipid	2.79
Glycerophopspholipid	3.09
Glycerophopspholipid	2.91
Glycerophopspholipid	2.87
Glycerophopspholipid	2.15
Glycerophopspholipid	3.01
Glycerophopspholipid	2.94
Glycerophopspholipid	3.08
Glycerophopspholipid	2.6
Glycerophopspholipid	1.92
Glycerophopspholipid	3.46
Glycerophopspholipid	1.78
Glycerophopspholipid	3.04
Glycerophopspholipid	3.06
Glycerophopspholipid	3.16
Glycerophopspholipid	1.83
Glycerophopspholipid	2.51
Glycerophopspholipid	2.58
Glycerophopspholipid	1.93
Glycerophopspholipid	2.65
Glycerophopspholipid	2.1
Glycerophopspholipid	3.15
Glycerophopspholipid	2.76
Glycerophopspholipid	2.81
Glycerophopspholipid	3.34
Glycerophopspholipid	3.42
Glycerophopspholipid	2.25
Glycerophopspholipid	2.18
Glycerophopspholipid	1.57
Glycerophopspholipid	2.35
Glycerophopspholipid	1.67
Glycerophopspholipid	2.07
Glycerophopspholipid	3.11
Glycerophopspholipid	3.22
Glycerophopspholipid	2.04
Glycerophopspholipid	2.79
Glycerophopspholipid	2.36
Glycerophopspholipid	2.79
Glycerophopspholipid	1.89
Glycerophopspholipid	3.31
Glycerophopspholipid	1.67
Glycerophopspholipid	2.34
Glycerophopspholipid	3.04
Glycerophopspholipid	1.77
Glycerophopspholipid	2.45
Glycerophopspholipid	3.58
Glycerophopspholipid	1.95
Glycerophopspholipid	3.01
Glycerophopspholipid	3.52
Glycerophopspholipid	1.93
Glycerophopspholipid	2.75
Glycerophopspholipid	3.06
Glycerophopspholipid	3.65
Glycerophopspholipid	3.07
Glycerophopspholipid	2.53
Glycerophopspholipid	2.91
Glycerophopspholipid	2.98
Glycerophopspholipid	2.81
Glycerophopspholipid	1.64
Glycerophopspholipid	3.15
Glycerophopspholipid	2.43
Glycerophopspholipid	2.76
Glycerophopspholipid	1.5
Glycerophopspholipid	2.65
Glycerophopspholipid	2.1
Glycerophopspholipid	2.61
Glycerophopspholipid	2.87
Glycerophopspholipid	2.35
Glycerophopspholipid	3.1
Glycerophopspholipid	2.69
Glycerophopspholipid	2.5
Glycerophopspholipid	2.53
Glycerophopspholipid	3.38
Glycerophopspholipid	3.2
Glycerophopspholipid	2.37
Glycerophopspholipid	2.82
Glycerophopspholipid	2.49
Glycerophopspholipid	2.09
Glycerophopspholipid	3.07
Glycerophopspholipid	2.72
Glycerophopspholipid	3.36
Glycerophopspholipid	2.9
Glycerophopspholipid	3.33
Glycerophopspholipid	3.35
Glycerophopspholipid	2.87
Glycerophopspholipid	1.5
Glycerophopspholipid	1.64
Glycerophopspholipid	3.04
Glycerophopspholipid	2.33
Glycerophopspholipid	2.33
Glycerophopspholipid	2.4
Glycerophopspholipid	3.47
Glycerophopspholipid	1.38
Glycerophopspholipid	3.17
Glycerophopspholipid	2.86
Glycerophopspholipid	3.05
Glycerophopspholipid	3.15
Glycerophopspholipid	2.97
Glycerophopspholipid	1.57
Glycerophopspholipid	3.43
Glycerophopspholipid	2.78
Glycerophopspholipid	3.44
Glycerophopspholipid	2.46
Glycerophopspholipid	3.14
Glycerophopspholipid	3.47
Glycerophopspholipid	3.15
Glycerophopspholipid	2.31
Glycerophopspholipid	3.51
Glycerophopspholipid	3.18
Glycerophopspholipid	3.51
Glycerophopspholipid	2.08
Glycerophopspholipid	3.31
Glycerophopspholipid	2.97
Glycerophopspholipid	3.11
Glycerophopspholipid	1.75
Glycerophopspholipid	2.43
Glycerophopspholipid	2.85
Glycerophopspholipid	3.37
Glycerophopspholipid	1.48
Glycerophopspholipid	2.53
Glycerophopspholipid	2.7
Glycerophopspholipid	2.28
Glycerophopspholipid	3.27
Glycerophopspholipid	2.05
Glycerophopspholipid	2.51
Glycerophopspholipid	3.01
Glycerophopspholipid	3.39
Glycerophopspholipid	3.05
Glycerophopspholipid	2.97
Glycerophopspholipid	2.45
Glycerophopspholipid	3.67
Glycerophopspholipid	1.74
Glycerophopspholipid	2.62
Glycerophopspholipid	1.85
Glycerophopspholipid	2.99
Glycerophopspholipid	1.75
Glycerophopspholipid	3.52
Glycerophopspholipid	1.6
Glycerophopspholipid	2.43
Glycerophopspholipid	1.96
Glycerophopspholipid	2.67
Glycerophopspholipid	3.44
Glycerophopspholipid	2.82
Glycerophopspholipid	2.44
Glycerophopspholipid	2.41
Glycerophopspholipid	3.07
Glycerophopspholipid	3.28
Glycerophopspholipid	2.56
Glycerophopspholipid	2.3
Glycerophopspholipid	2.3
Glycerophopspholipid	2.3
Glycerophopspholipid	3.02
Glycerophopspholipid	3.2
Glycerophopspholipid	3.5
Glycerophopspholipid	2.35
Glycerophopspholipid	3.4
Glycerophopspholipid	1.9
Glycerophopspholipid	3.03
Glycerophopspholipid	3.22
Glycerophopspholipid	2.66
Glycerophopspholipid	2.3
Glycerophopspholipid	2.76
Glycerophopspholipid	2.01
Glycerophopspholipid	2.31
Glycerophopspholipid	2.81
Glycerophopspholipid	3.44
Glycerophopspholipid	2.87
Glycerophopspholipid	3.13
Glycerophopspholipid	2.19
Glycerophopspholipid	2.33
Glycerophopspholipid	2.68
Glycerophopspholipid	2.48
Glycerophopspholipid	3.34
Glycerophopspholipid	2.4
Glycerophopspholipid	1.77
Glycerophopspholipid	3.24
Glycerophopspholipid	2.76
Glycerophopspholipid	2.57
Glycerophopspholipid	2.5
Glycerophopspholipid	2.22
Glycerophopspholipid	2.89
Glycerophopspholipid	3.1
Glycerophopspholipid	3.52
Glycerophopspholipid	3.24
Glycerophopspholipid	3.25
Glycerophopspholipid	1.87
Glycerophopspholipid	2.79
Glycerophopspholipid	1.9
Glycerophopspholipid	2.12
Glycerophopspholipid	1.62
Glycerophopspholipid	2.37
Glycerophopspholipid	3.12
Glycerophopspholipid	3.29
Glycerophopspholipid	2.09
Glycerophopspholipid	2.97
Glycerophopspholipid	2.97
Glycerophopspholipid	3.28
Glycerophopspholipid	2.41
Glycerophopspholipid	2.52
Glycerophopspholipid	3.07
Glycerophopspholipid	2.23
Glycerophopspholipid	3.52
Glycerophopspholipid	1.7
Glycerophopspholipid	3.23
Glycerophopspholipid	2.92
Glycerophopspholipid	2.09
Glycerophopspholipid	2.23
Glycerophopspholipid	2.22
Glycerophopspholipid	2.63
Glycerophopspholipid	2.72
Glycerophopspholipid	3.12
Glycerophopspholipid	3.46
Glycerophopspholipid	3.18
Glycerophopspholipid	2.67
Glycerophopspholipid	3.07
Glycerophopspholipid	3.54
Glycerophopspholipid	2.75
Glycerophopspholipid	3.33
Glycerophopspholipid	2.37
Glycerophopspholipid	3.74
Glycerophopspholipid	3.51
Glycerophopspholipid	2.84
Glycerophopspholipid	3.17
Glycerophopspholipid	2.79
Glycerophopspholipid	2.56
Glycerophopspholipid	1.96
Glycerophopspholipid	1.55
Glycerophopspholipid	3.62
Glycerophopspholipid	3.04
Glycerophopspholipid	1.79
Glycerophopspholipid	2.27
Glycerophopspholipid	2.37
Glycerophopspholipid	2.35
Glycerophopspholipid	1.59
Glycerophopspholipid	3.02
Glycerophopspholipid	3.09
Glycerophopspholipid	3.08
Glycerophopspholipid	3.58
Glycerophopspholipid	2.65
Glycerophopspholipid	1.45
Glycerophopspholipid	2.46
Glycerophopspholipid	1.75
Glycerophopspholipid	1.69
Glycerophopspholipid	2.9
Glycerophopspholipid	3.71
Glycerophopspholipid	3.29
Glycerophopspholipid	3.17
Glycerophopspholipid	2.26
Glycerophopspholipid	2.45
Glycerophopspholipid	2.91
Glycerophopspholipid	2.91
Glycerophopspholipid	2.31
Glycerophopspholipid	1.62
Glycerophopspholipid	3.31
Glycerophopspholipid	2.33
Glycerophopspholipid	2.38
Glycerophopspholipid	2.04
Glycerophopspholipid	2.28
Glycerophopspholipid	2.56
Glycerophopspholipid	3.35
Glycerophopspholipid	2.25
Glycerophopspholipid	2.25
Glycerophopspholipid	2.17
Glycerophopspholipid	2.11
Glycerophopspholipid	1.53
Glycerophopspholipid	1.66
Glycerophopspholipid	2.38
Glycerophopspholipid	1.92
Glycerophopspholipid	2.06
Glycerophopspholipid	3.11
Glycerophopspholipid	2.47
Glycerophopspholipid	3.08
Glycerophopspholipid	1.93
Glycerophopspholipid	2.11
Glycerophopspholipid	2.34
Glycerophopspholipid	3.32
Glycerophopspholipid	3.27
Glycerophopspholipid	2.31
Glycerophopspholipid	1.59
Glycerophopspholipid	2.98
Glycerophopspholipid	1.94
Glycerophopspholipid	2.66
Glycerophopspholipid	1.74
Glycerophopspholipid	3.22
Glycerophopspholipid	3.24
Glycerophopspholipid	1.64
Glycerophopspholipid	2.48
Glycerophopspholipid	1.71
Glycerophopspholipid	2.52
Glycerophopspholipid	2.55
Glycerophopspholipid	3.07
Glycerophopspholipid	2.46
Glycerophopspholipid	2.61
Glycerophopspholipid	3.34
Glycerophopspholipid	2.04
Glycerophopspholipid	2.5
Glycerophopspholipid	2.54
Glycerophopspholipid	2.64
Glycerophopspholipid	2.26
Glycerophopspholipid	2.76
Glycerophopspholipid	3.51
Glycerophopspholipid	3.2
Glycerophopspholipid	3.04
Glycerophopspholipid	2.23
Glycerophopspholipid	1.98
Glycerophopspholipid	3.63
Glycerophopspholipid	3.05
Glycerophopspholipid	3.08
Glycerophopspholipid	2.4
Glycerophopspholipid	3.12
Glycerophopspholipid	2.3
Glycerophopspholipid	1.69
Glycerophopspholipid	2.78
Glycerophopspholipid	3.0
Glycerophopspholipid	2.83
Glycerophopspholipid	1.75
Glycerophopspholipid	2.51
Glycerophopspholipid	2.46
Glycerophopspholipid	2.09
Glycerophopspholipid	2.7
Glycerophopspholipid	2.86
Glycerophopspholipid	1.99
Glycerophopspholipid	2.84
Glycerophopspholipid	2.89
Glycerophopspholipid	1.99
Glycerophopspholipid	2.44
Glycerophopspholipid	2.28
Glycerophopspholipid	2.92
Glycerophopspholipid	3.23
Glycerophopspholipid	2.34
Glycerophopspholipid	3.36
Glycerophopspholipid	3.58
Glycerophopspholipid	2.62
Glycerophopspholipid	2.91
Glycerophopspholipid	2.8
Glycerophopspholipid	3.22
Glycerophopspholipid	2.69
Glycerophopspholipid	2.77
Glycerophopspholipid	2.75
Glycerophopspholipid	2.02
Glycerophopspholipid	1.84
Glycerophopspholipid	1.41
Glycerophopspholipid	2.65
Glycerophopspholipid	1.67
Glycerophopspholipid	3.12
Glycerophopspholipid	3.31
Glycerophopspholipid	3.49
Glycerophopspholipid	2.24
Glycerophopspholipid	2.31
Glycerophopspholipid	3.07
Glycerophopspholipid	1.85
Glycerophopspholipid	3.39
Glycerophopspholipid	2.88
Glycerophopspholipid	3.1
Glycerophopspholipid	3.16
Glycerophopspholipid	3.15
Glycerophopspholipid	2.3
Glycerophopspholipid	2.38
Glycerophopspholipid	2.97
Glycerophopspholipid	1.68
Glycerophopspholipid	1.98
Glycerophopspholipid	2.08
Glycerophopspholipid	2.97
Glycerophopspholipid	2.9
Glycerophopspholipid	2.92
Glycerophopspholipid	3.07
Glycerophopspholipid	2.48
Glycerophopspholipid	2.91
Glycerophopspholipid	3.6
Glycerophopspholipid	2.47
Glycerophopspholipid	2.89
Glycerophopspholipid	3.73
Glycerophopspholipid	2.53
Glycerophopspholipid	3.27
Glycerophopspholipid	2.91
Glycerophopspholipid	2.89
Glycerophopspholipid	2.75
Glycerophopspholipid	1.64
Glycerophopspholipid	2.52
Glycerophopspholipid	1.96
Glycerophopspholipid	3.04
Glycerophopspholipid	2.28
Glycerophopspholipid	1.55
Glycerophopspholipid	2.31
Glycerophopspholipid	2.98
Glycerophopspholipid	3.04
Glycerophopspholipid	2.27
Glycerophopspholipid	2.85
Glycerophopspholipid	3.18
Glycerophopspholipid	2.79
Glycerophopspholipid	2.33
Glycerophopspholipid	2.54
Glycerophopspholipid	2.91
Glycerophopspholipid	3.19
Glycerophopspholipid	2.59
Glycerophopspholipid	2.88
Glycerophopspholipid	2.18
Glycerophopspholipid	2.03
Glycerophopspholipid	2.28
Glycerophopspholipid	2.33
Glycerophopspholipid	3.55
Glycerophopspholipid	3.37
Glycerophopspholipid	3.53
Glycerophopspholipid	2.64
Glycerophopspholipid	1.93
Glycerophopspholipid	2.81
Glycerophopspholipid	3.08
Glycerophopspholipid	3.11
Glycerophopspholipid	3.29
Glycerophopspholipid	3.09
Glycerophopspholipid	2.98
Glycerophopspholipid	2.7
Glycerophopspholipid	2.22
Glycerophopspholipid	1.82
Glycerophopspholipid	1.96
Glycerophopspholipid	3.56
Glycerophopspholipid	2.45
Glycerophopspholipid	3.33
Glycerophopspholipid	3.59
Glycerophopspholipid	2.17
Glycerophopspholipid	2.92
Glycerophopspholipid	1.68
Glycerophopspholipid	3.14
Glycerophopspholipid	3.29
Glycerophopspholipid	3.75
Glycerophopspholipid	2.94
Glycerophopspholipid	1.63
Glycerophopspholipid	2.54
Glycerophopspholipid	1.8
Glycerophopspholipid	2.63
Glycerophopspholipid	3.56
Glycerophopspholipid	3.24
Glycerophopspholipid	3.18
Glycerophopspholipid	3.39
Glycerophopspholipid	2.75
Glycerophopspholipid	2.82
Glycerophopspholipid	2.54
Glycerophopspholipid	3.63
Glycerophopspholipid	3.6
Glycerophopspholipid	3.64
Glycerophopspholipid	3.77
Glycerophopspholipid	3.5
Glycerophopspholipid	3.35
Glycerophopspholipid	3.32
